t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
7.2024,0.0,0.0,-0.21394492189883965,0.0,0.0
7.2125,0.0,0.0,-0.2051757589433842,0.0,0.0
7.2224,0.0,0.0,-0.19620411228502121,0.0,0.0
7.2324,0.0,0.0,-0.1870388358558419,0.0,0.0
7.2426,0.0,0.0,-0.1776889746771463,0.0,0.0
7.2526,0.0,0.0,-0.1681637559330937,0.0,0.0
7.2624,0.0,0.0,-0.15847257986459087,0.0,0.0
7.2725,0.0,0.0,-0.14862501049238924,0.0,0.0
7.2826,0.0,0.0,-0.13863076617854547,0.0,0.0
7.2923,0.0,0.0,-0.12849971003557928,0.0,0.0
7.3023,0.0,0.0,-0.11824184019276594,0.0,0.0
7.3126,0.0,0.0,-0.10786727992919275,0.0,0.0
7.3225,0.0,0.0,-0.09738626768330395,0.0,0.0
7.3323,0.0,0.0,-0.08680914694879832,0.0,0.0
7.3425,0.0,0.0,-0.07614635606684896,0.0,0.0
7.3525,0.0,0.0,-0.0654084179247238,0.0,0.0
7.3624,0.0,0.0,-0.05460592957095971,0.0,0.0
7.3725,0.0,0.0,-0.04374955175736346,0.0,0.0
7.3825,0.0,0.0,-0.0328499984181301,0.0,0.0
7.3924,0.0,0.0,-0.02191802609648642,0.0,0.0
7.4024,0.0,0.0,-0.010964423329280859,0.0,0.0
7.4127,0.0,0.0,-1.7099295055304798e-16,0.0,0.0
7.4225,0.0,0.0,0.010964423329280517,0.0,0.0
7.4326,0.0,0.0,0.021918026096486694,0.0,0.0
7.4427,0.0,0.0,0.032849998418130376,0.0,0.0
7.4526,0.0,0.0,0.04374955175736312,0.0,0.0
7.4624,0.0,0.0,0.05460592957095937,0.0,0.0
7.4727,0.0,0.0,0.06540841792472346,0.0,0.0
7.4823,0.0,0.0,0.07614635606684923,0.0,0.0
7.4924,0.0,0.0,0.08680914694879799,0.0,0.0
7.5027,0.0,0.0,0.09738626768330362,0.0,0.0
7.5124,0.0,0.0,0.10786727992919182,0.0,0.0
