t,q_waist,q_shoulder,q_elbow,q_wrist,q_gripper,v_waist,v_shoulder,v_elbow,v_wrist,v_gripper
3.9754,0.0,0.0,-1.5707354843908947,0.0,0.0,0.0,0.0,0.00536378745028516,0.0,0.0
3.9954,0.0,0.0,-1.5705923090696914,0.0,0.0,0.0,0.0,0.007158766060167097,0.0,0.0
4.0153,0.0,0.0,-1.5703836539022056,0.0,0.0,0.0,0.0,0.010432758374287547,0.0,0.0
4.0351,0.0,0.0,-1.570073514960507,0.0,0.0,0.0,0.0,0.015506947084936244,0.0,0.0
4.0551,0.0,0.0,-1.5696207130697903,0.0,0.0,0.0,0.0,0.022640094535827084,0.0,0.0
4.0753,0.0,0.0,-1.5689802621591844,0.0,0.0,0.0,0.0,0.03202254553029377,0.0,0.0
4.0954,0.0,0.0,-1.56810474368217,0.0,0.0,0.0,0.0,0.04377592385072056,0.0,0.0
4.1154,0.0,0.0,-1.5669456013367655,0.0,0.0,0.0,0.0,0.05795711727022851,0.0,0.0
4.1353,0.0,0.0,-1.5654542965401086,0.0,0.0,0.0,0.0,0.074565239832852,0.0,0.0
4.1552,0.0,0.0,-1.563583288353143,0.0,0.0,0.0,0.0,0.09355040934827595,0.0,0.0
4.1752,0.0,0.0,-1.561286821160187,0.0,0.0,0.0,0.0,0.11482335964780692,0.0,0.0
4.1954,0.0,0.0,-1.5585215191166686,0.0,0.0,0.0,0.0,0.1382651021759122,0.0,0.0
4.2154,0.0,0.0,-1.5552467982189098,0.0,0.0,0.0,0.0,0.16373604488794063,0.0,0.0
4.2353,0.0,0.0,-1.5514251150790372,0.0,0.0,0.0,0.0,0.19108415699362086,0.0,0.0
4.2552,0.0,0.0,-1.5470220765150318,0.0,0.0,0.0,0.0,0.22015192820027624,0.0,0.0
4.2753,0.0,0.0,-1.542006436389507,0.0,0.0,0.0,0.0,0.2507820062762421,0.0,0.0
4.2954,0.0,0.0,-1.5363500062874946,0.0,0.0,0.0,0.0,0.282821505100622,0.0,0.0
4.3153,0.0,0.0,-1.5300275051455983,0.0,0.0,0.0,0.0,0.31612505709481886,0.0,0.0
4.3354,0.0,0.0,-1.5230163703297082,0.0,0.0,0.0,0.0,0.3505567407945021,0.0,0.0
4.3557,0.0,0.0,-1.5152965493472565,0.0,0.0,0.0,0.0,0.3859910491225841,0.0,0.0
4.3751,0.0,0.0,-1.506850287745425,0.0,0.0,0.0,0.0,0.4223130800915794,0.0,0.0
4.3952,0.0,0.0,-1.4976619250877081,0.0,0.0,0.0,0.0,0.4594181328858501,0.0,0.0
4.4152,0.0,0.0,-1.4877177074434313,0.0,0.0,0.0,0.0,0.49721088221383913,0.0,0.0
4.4354,0.0,0.0,-1.4770056217253982,0.0,0.0,0.0,0.0,0.5356042859016601,0.0,0.0
4.4555,0.0,0.0,-1.4655152545661565,0.0,0.0,0.0,0.0,0.5745183579620847,0.0,0.0
4.4753,0.0,0.0,-1.4532376762784376,0.0,0.0,0.0,0.0,0.6138789143859419,0.0,0.0
4.4952,0.0,0.0,-1.4401653488038808,0.0,0.0,0.0,0.0,0.6536163737278416,0.0,0.0
