t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
8.2700,0.0,0.0,0.3245532197274516,0.0,0.0
8.2799,0.0,0.0,0.32842934573894533,0.0,0.0
8.2900,0.0,0.0,0.3319813516379508,0.0,0.0
8.2999,0.0,0.0,0.3352057320234833,0.0,0.0
8.3102,0.0,0.0,0.3380993048213873,0.0,0.0
8.3198,0.0,0.0,0.34065921442465635,0.0,0.0
8.3300,0.0,0.0,0.34288293451157376,0.0,0.0
8.3400,0.0,0.0,0.3447682705388865,0.0,0.0
8.3499,0.0,0.0,0.3463133619075551,0.0,0.0
8.3601,0.0,0.0,0.3475166837989397,0.0,0.0
8.3699,0.0,0.0,0.34837704867961267,0.0,0.0
8.3799,0.0,0.0,0.3488936074733095,0.0,0.0
8.3898,0.0,0.0,0.3490658503988659,0.0,0.0
8.3999,0.0,0.0,0.3488936074733095,0.0,0.0
8.4099,0.0,0.0,0.3483770486796126,0.0,0.0
8.4198,0.0,0.0,0.34751668379893974,0.0,0.0
8.4299,0.0,0.0,0.3463133619075551,0.0,0.0
8.4398,0.0,0.0,0.34476827053888653,0.0,0.0
8.4500,0.0,0.0,0.3428829345115737,0.0,0.0
8.4600,0.0,0.0,0.3406592144246564,0.0,0.0
8.4701,0.0,0.0,0.3380993048213874,0.0,0.0
8.4800,0.0,0.0,0.3352057320234834,0.0,0.0
8.4899,0.0,0.0,0.3319813516379505,0.0,0.0
8.4999,0.0,0.0,0.32842934573894544,0.0,0.0
8.5096,0.0,0.0,0.32455321972745177,0.0,0.0
8.5197,0.0,0.0,0.3203567988718719,0.0,0.0
8.5298,0.0,0.0,0.3158442245329505,0.0,0.0
8.5400,0.0,0.0,0.31101995007675026,0.0,0.0
8.5499,0.0,0.0,0.3058887364797181,0.0,0.0
8.5600,0.0,0.0,0.3004556476301752,0.0,0.0
8.5699,0.0,0.0,0.29472604533087154,0.0,0.0
8.5800,0.0,0.0,0.28870558400753205,0.0,0.0
8.5899,0.0,0.0,0.2824002051286257,0.0,0.0
8.5999,0.0,0.0,0.27581613134184696,0.0,0.0
8.6100,0.0,0.0,0.26895986033311886,0.0,0.0
8.6198,0.0,0.0,0.26183815841415914,0.0,0.0
8.6300,0.0,0.0,0.25445805384494896,0.0,0.0
8.6400,0.0,0.0,0.24682682989768737,0.0,0.0
8.6499,0.0,0.0,0.23895201766908064,0.0,0.0
8.6594,0.0,0.0,0.23084138864806036,0.0,0.0
8.6694,0.0,0.0,0.22250294704626442,0.0,0.0
8.6795,0.0,0.0,0.21394492189883968,0.0,0.0
8.6895,0.0,0.0,0.20517575894338422,0.0,0.0
8.6998,0.0,0.0,0.19620411228502074,0.0,0.0
8.7101,0.0,0.0,0.18703883585584197,0.0,0.0
8.7198,0.0,0.0,0.17768897467714637,0.0,0.0
8.7298,0.0,0.0,0.16816375593309374,0.0,0.0
8.7398,0.0,0.0,0.1584725798645909,0.0,0.0
8.7500,0.0,0.0,0.14862501049238871,0.0,0.0
8.7599,0.0,0.0,0.1386307661785455,0.0,0.0
8.7699,0.0,0.0,0.1284997100355793,0.0,0.0
8.7798,0.0,0.0,0.11824184019276657,0.0,0.0
8.7900,0.0,0.0,0.10786727992919218,0.0,0.0
8.7998,0.0,0.0,0.097386267683304,0.0,0.0
8.8099,0.0,0.0,0.08680914694879836,0.0,0.0
8.8197,0.0,0.0,0.07614635606684961,0.0,0.0
8.8302,0.0,0.0,0.06540841792472323,0.0,0.0
8.8397,0.0,0.0,0.05460592957095975,0.0,0.0
8.8497,0.0,0.0,0.04374955175736351,0.0,0.0
8.8598,0.0,0.0,0.03284999841813076,0.0,0.0
8.8699,0.0,0.0,0.02191802609648584,0.0,0.0
8.8798,0.0,0.0,0.010964423329280902,0.0,0.0
8.8899,0.0,0.0,2.1374118819131e-16,0.0,0.0
8.8998,0.0,0.0,-0.010964423329280474,0.0,0.0
8.9101,0.0,0.0,-0.021918026096486652,0.0,0.0
8.9198,0.0,0.0,-0.03284999841813034,0.0,0.0
8.9297,0.0,0.0,-0.04374955175736308,0.0,0.0
8.9397,0.0,0.0,-0.05460592957095932,0.0,0.0
8.9500,0.0,0.0,-0.0654084179247234,0.0,0.0
8.9594,0.0,0.0,-0.07614635606684918,0.0,0.0
8.9700,0.0,0.0,-0.08680914694879795,0.0,0.0
8.9798,0.0,0.0,-0.09738626768330358,0.0,0.0
8.9900,0.0,0.0,-0.10786727992919296,0.0,0.0
8.9997,0.0,0.0,-0.1182418401927656,0.0,0.0
9.0101,0.0,0.0,-0.12849971003557947,0.0,0.0
9.0199,0.0,0.0,-0.1386307661785451,0.0,0.0
9.0301,0.0,0.0,-0.14862501049238777,0.0,0.0
9.0399,0.0,0.0,-0.15847257986459162,0.0,0.0
9.0499,0.0,0.0,-0.16816375593309335,0.0,0.0
9.0598,0.0,0.0,-0.17768897467714542,0.0,0.0
9.0700,0.0,0.0,-0.18703883585584216,0.0,0.0
9.0799,0.0,0.0,-0.1962041122850214,0.0,0.0
9.0901,0.0,0.0,-0.20517575894338388,0.0,0.0
9.1000,0.0,0.0,-0.21394492189883985,0.0,0.0
9.1101,0.0,0.0,-0.22250294704626408,0.0,0.0
9.1200,0.0,0.0,-0.230841388648061,0.0,0.0
9.1302,0.0,0.0,-0.23895201766907992,0.0,0.0
9.1399,0.0,0.0,-0.24682682989768706,0.0,0.0
9.1501,0.0,0.0,-0.25445805384494863,0.0,0.0
9.1598,0.0,0.0,-0.26183815841415925,0.0,0.0
9.1699,0.0,0.0,-0.268959860333119,0.0,0.0
9.1799,0.0,0.0,-0.2758161313418467,0.0,0.0
9.1900,0.0,0.0,-0.282400205128625,0.0,0.0
9.1998,0.0,0.0,-0.28870558400753216,0.0,0.0
9.2101,0.0,0.0,-0.2947260453308713,0.0,0.0
9.2200,0.0,0.0,-0.30045564763017496,0.0,0.0
9.2303,0.0,0.0,-0.3058887364797182,0.0,0.0
9.2400,0.0,0.0,-0.31101995007675065,0.0,0.0
9.2501,0.0,0.0,-0.31584422453295036,0.0,0.0
9.2599,0.0,0.0,-0.32035679887187146,0.0,0.0
9.2699,0.0,0.0,-0.3245532197274516,0.0,0.0
9.2798,0.0,0.0,-0.3284293457389453,0.0,0.0
9.2900,0.0,0.0,-0.33198135163795056,0.0,0.0
9.2998,0.0,0.0,-0.3352057320234834,0.0,0.0
9.3096,0.0,0.0,-0.3380993048213873,0.0,0.0
9.3198,0.0,0.0,-0.3406592144246562,0.0,0.0
9.3299,0.0,0.0,-0.34288293451157387,0.0,0.0
9.3398,0.0,0.0,-0.3447682705388865,0.0,0.0
9.3499,0.0,0.0,-0.34631336190755496,0.0,0.0
9.3598,0.0,0.0,-0.34751668379893974,0.0,0.0
9.3700,0.0,0.0,-0.34837704867961267,0.0,0.0
9.3798,0.0,0.0,-0.34889360747330944,0.0,0.0
9.3900,0.0,0.0,-0.3490658503988659,0.0,0.0
9.3998,0.0,0.0,-0.3488936074733095,0.0,0.0
9.4099,0.0,0.0,-0.3483770486796126,0.0,0.0
9.4198,0.0,0.0,-0.3475166837989398,0.0,0.0
9.4301,0.0,0.0,-0.346313361907555,0.0,0.0
9.4398,0.0,0.0,-0.34476827053888653,0.0,0.0
9.4499,0.0,0.0,-0.34288293451157376,0.0,0.0
