% Trayectoria senoidal - Base (shoulder pan)
% q(t) = 0.0 + A*sin(2*pi*f*t)
% Columnas: t1 q1 t2 q2 t3 q3 t4 q4
%
5.214181	0.0000	2.087690	-0.0000	5.216057	0.0000	2.093164	-0.0000
5.235132	-0.6283	2.087690	-0.0000	5.236914	-0.7540	2.093164	-0.0000
5.256088	-1.2565	2.087690	-0.0000	5.257999	-1.5078	2.093164	-0.0000
5.276961	-1.8845	2.087690	-0.0000	5.278859	-2.2614	2.093164	-0.0000
5.297845	-2.5122	2.087690	-0.0000	5.299508	-3.0147	2.093164	-0.0000
5.318788	-3.1395	2.087690	-0.0000	5.320383	-3.7674	2.093164	-0.0000
5.339691	-3.7663	2.087690	-0.0000	5.341081	-4.5196	2.093164	-0.0000
5.360566	-4.3926	2.087690	-0.0000	5.361975	-5.2711	2.093164	-0.0000
5.381506	-5.0181	2.087690	-0.0000	5.382801	-6.0217	2.093164	-0.0000
5.402671	-5.6428	2.087690	-0.0000	5.403733	-6.7714	2.093164	-0.0000
5.423844	-6.2667	2.087690	-0.0000	5.424625	-7.5200	2.093164	-0.0000
5.444755	-6.8895	2.087690	-0.0000	5.445429	-8.2674	2.093164	-0.0000
5.465589	-7.5113	2.087690	-0.0000	5.466346	-9.0135	2.093164	-0.0000
5.486495	-8.1319	2.087690	-0.0000	5.487251	-9.7582	2.093164	-0.0000
5.507420	-8.7512	2.087690	-0.0000	5.508169	-10.5014	2.093164	-0.0000
5.528359	-9.3691	2.087690	-0.0000	5.529104	-11.2429	2.093164	-0.0000
5.548913	-9.9855	2.087690	-0.0000	5.549964	-11.9826	2.093164	-0.0000
5.569817	-10.6004	2.087690	-0.0000	5.570787	-12.7204	2.093164	-0.0000
5.590763	-11.2135	2.087690	-0.0000	5.591678	-13.4562	2.093164	-0.0000
5.611673	-11.8249	2.087690	-0.0000	5.612592	-14.1899	2.093164	-0.0000
5.632578	-12.4345	2.087690	-0.0000	5.633330	-14.9214	2.093164	-0.0000
5.653374	-13.0421	2.087690	-0.0000	5.654367	-15.6505	2.093164	-0.0000
