% Trayectoria senoidal - Base (shoulder pan)
% q(t) = 0.0 + A*sin(2*pi*f*t)
% Columnas: t1 q1 t2 q2 t3 q3 t4 q4
%
2.097549	-0.0000	4.192685	-9.5106	2.097612	-0.0000	4.192154	-19.0211
2.097549	-0.0000	4.213575	-9.4299	2.097612	-0.0000	4.213052	-18.8598
2.097549	-0.0000	4.234442	-9.3433	2.097612	-0.0000	4.233945	-18.6866
2.097549	-0.0000	4.255515	-9.2508	2.097612	-0.0000	4.254828	-18.5015
2.097549	-0.0000	4.276348	-9.1524	2.097612	-0.0000	4.275776	-18.3048
2.097549	-0.0000	4.297242	-9.0483	2.097612	-0.0000	4.296733	-18.0965
2.097549	-0.0000	4.318132	-8.9384	2.097612	-0.0000	4.317607	-17.8768
2.097549	-0.0000	4.338963	-8.8229	2.097612	-0.0000	4.338474	-17.6458
2.097549	-0.0000	4.360070	-8.7018	2.097612	-0.0000	4.359381	-17.4037
2.097549	-0.0000	4.380986	-8.5753	2.097612	-0.0000	4.380274	-17.1505
2.097549	-0.0000	4.402168	-8.4433	2.097612	-0.0000	4.401092	-16.8866
2.097549	-0.0000	4.423269	-8.3060	2.097612	-0.0000	4.422073	-16.6119
2.097549	-0.0000	4.444538	-8.1634	2.097612	-0.0000	4.443022	-16.3268
2.097549	-0.0000	4.465502	-8.0157	2.097612	-0.0000	4.463989	-16.0313
2.097549	-0.0000	4.486434	-7.8629	2.097612	-0.0000	4.484922	-15.7258
2.097549	-0.0000	4.507284	-7.7051	2.097612	-0.0000	4.505917	-15.4103
2.097549	-0.0000	4.528258	-7.5425	2.097612	-0.0000	4.526868	-15.0850
2.097549	-0.0000	4.549185	-7.3751	2.097612	-0.0000	4.547900	-14.7503
2.097549	-0.0000	4.570118	-7.2031	2.097612	-0.0000	4.569048	-14.4062
2.097549	-0.0000	4.590974	-7.0265	2.097612	-0.0000	4.589971	-14.0530
2.097549	-0.0000	4.611881	-6.8455	2.097612	-0.0000	4.610917	-13.6909
2.097549	-0.0000	4.632793	-6.6601	2.097612	-0.0000	4.632139	-13.3202
2.097549	-0.0000	4.653916	-6.4706	2.097612	-0.0000	4.652951	-12.9411
2.097549	-0.0000	4.674865	-6.2769	2.097612	-0.0000	4.673816	-12.5538
2.097549	-0.0000	4.695784	-6.0793	2.097612	-0.0000	4.694733	-12.1586
2.097549	-0.0000	4.716710	-5.8779	2.097612	-0.0000	4.715642	-11.7557
2.097549	-0.0000	4.737568	-5.6727	2.097612	-0.0000	4.736519	-11.3454
2.097549	-0.0000	4.758488	-5.4639	2.097612	-0.0000	4.757401	-10.9279
2.097549	-0.0000	4.779355	-5.2517	2.097612	-0.0000	4.778346	-10.5035
2.097549	-0.0000	4.800250	-5.0362	2.097612	-0.0000	4.799191	-10.0725
2.097549	-0.0000	4.821193	-4.8175	2.097612	-0.0000	4.820099	-9.6351
2.097549	-0.0000	4.842120	-4.5958	2.097612	-0.0000	4.841029	-9.1916
2.097549	-0.0000	4.863218	-4.3712	2.097612	-0.0000	4.861954	-8.7423
2.097549	-0.0000	4.884104	-4.1438	2.097612	-0.0000	4.882931	-8.2875
2.097549	-0.0000	4.905190	-3.9137	2.097612	-0.0000	4.903862	-7.8275
2.097549	-0.0000	4.926291	-3.6812	2.097612	-0.0000	4.924993	-7.3625
2.097549	-0.0000	4.947173	-3.4464	2.097612	-0.0000	4.946110	-6.8929
2.097549	-0.0000	4.968319	-3.2094	2.097612	-0.0000	4.967061	-6.4189
2.097549	-0.0000	4.989128	-2.9704	2.097612	-0.0000	4.988024	-5.9408
2.097549	-0.0000	5.010211	-2.7295	2.097612	-0.0000	5.008983	-5.4590
2.097549	-0.0000	5.031131	-2.4869	2.097612	-0.0000	5.029894	-4.9738
2.097549	-0.0000	5.052061	-2.2427	2.097612	-0.0000	5.050765	-4.4854
2.097549	-0.0000	5.073008	-1.9971	2.097612	-0.0000	5.071714	-3.9942
2.097549	-0.0000	5.094121	-1.7502	2.097612	-0.0000	5.092651	-3.5005
2.097549	-0.0000	5.115160	-1.5023	2.097612	-0.0000	5.113564	-3.0045
2.097549	-0.0000	5.136077	-1.2533	2.097612	-0.0000	5.134504	-2.5067
2.097549	-0.0000	5.157114	-1.0036	2.097612	-0.0000	5.155422	-2.0072
2.097549	-0.0000	5.178145	-0.7533	2.097612	-0.0000	5.176350	-1.5065
2.097549	-0.0000	5.199052	-0.5024	2.097612	-0.0000	5.197298	-1.0049
2.097549	-0.0000	5.219950	-0.2513	2.097612	-0.0000	5.218176	-0.5026
2.097549	-0.0000	5.240791	-0.0000	2.097612	-0.0000	5.239208	-0.0000
